split,file,source_image,source_label,source_split,variant,image_width,image_height,noise_points,false_square_blobs,cls0_count,cls0_area_norm,cls1_count,cls1_area_norm,cls2_count,cls2_area_norm,cls3_count,cls3_area_norm,cls0_visible_px,cls1_visible_px,cls2_visible_px,cls3_visible_px
train,aug_000103_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000103.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000103.txt,train,2,512,512,247,1,1,0.0015938878059387207,1,0.02474832534790039,1,0.024728447198867798,1,0.024920761585235596,284,4805,4410,3690
train,aug_000122_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000122.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000122.txt,train,0,512,512,181,2,1,0.0011795759201049805,1,0.030144691467285156,1,0.03014533221721649,1,0.02988612651824951,193,3329,6032,6210
train,aug_000122_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000122.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000122.txt,train,1,512,512,144,1,1,0.0011795759201049805,1,0.030144691467285156,1,0.03014533221721649,1,0.02988612651824951,184,6662,4012,3467
train,aug_000122_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000122.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000122.txt,train,2,512,512,395,1,1,0.0011795759201049805,1,0.030144691467285156,1,0.03014533221721649,1,0.02988612651824951,222,5767,6139,4484
train,aug_000112_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000112.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000112.txt,train,0,512,512,415,0,1,0.001513361930847168,1,0.03894209861755371,1,0.0389958918094635,1,0.03846311569213867,339,6629,7590,7415
train,aug_000112_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000112.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000112.txt,train,1,512,512,301,1,1,0.001513361930847168,1,0.03894209861755371,1,0.0389958918094635,1,0.03846311569213867,329,5894,6188,3891
train,aug_000112_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000112.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000112.txt,train,2,512,512,309,3,1,0.001513361930847168,1,0.03894209861755371,1,0.0389958918094635,1,0.03846311569213867,297,4593,7501,7733
train,aug_000036_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000036.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000036.txt,train,0,512,512,210,0,1,0.0013027191162109375,1,0.0334286093711853,1,0.03342920541763306,1,0.03310704231262207,238,3700,4744,7201
train,aug_000036_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000036.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000036.txt,train,1,512,512,158,2,1,0.0013027191162109375,1,0.0334286093711853,1,0.03342920541763306,1,0.03310704231262207,286,7017,4760,7703
train,aug_000036_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000036.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000036.txt,train,2,512,512,211,3,1,0.0013027191162109375,1,0.0334286093711853,1,0.03342920541763306,1,0.03310704231262207,288,7753,4219,5588
train,aug_000133_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000133.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000133.txt,train,0,512,512,484,2,1,0.0010313093662261963,1,0.02631238102912903,1,0.026353299617767334,1,0.02640804648399353,231,4616,3157,3111
train,aug_000133_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000133.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000133.txt,train,1,512,512,281,1,1,0.0010313093662261963,1,0.02631238102912903,1,0.026353299617767334,1,0.02640804648399353,235,3637,3574,3461
train,aug_000133_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000133.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000133.txt,train,2,512,512,379,0,1,0.0010313093662261963,1,0.02631238102912903,1,0.026353299617767334,1,0.02640804648399353,174,3712,3557,5962
train,aug_000165_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000165.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000165.txt,train,0,512,512,319,1,1,0.0012814998626708984,1,0.03283998370170593,1,0.03288376331329346,1,0.032490938901901245,198,7208,4157,6755
train,aug_000165_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000165.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000165.txt,train,1,512,512,440,0,1,0.0012814998626708984,1,0.03283998370170593,1,0.03288376331329346,1,0.032490938901901245,229,5530,6573,6026
train,aug_000165_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000165.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000165.txt,train,2,512,512,387,0,1,0.0012814998626708984,1,0.03283998370170593,1,0.03288376331329346,1,0.032490938901901245,213,7694,5087,7569
train,aug_000087_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000087.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000087.txt,val,0,512,512,435,2,1,0.0015642493963241577,1,0.024949848651885986,1,0.02496159076690674,1,0.025078535079956055,254,5331,5286,5818
train,aug_000087_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000087.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000087.txt,val,1,512,512,179,2,1,0.0015642493963241577,1,0.024949848651885986,1,0.02496159076690674,1,0.025078535079956055,241,3550,5302,3695
train,aug_000087_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\val\aug_000087.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\val\aug_000087.txt,val,2,512,512,381,0,1,0.0015642493963241577,1,0.024949848651885986,1,0.02496159076690674,1,0.025078535079956055,233,5573,3335,5528
train,aug_000118_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000118.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000118.txt,train,0,512,512,676,3,1,0.0015175342559814453,1,0.02356421947479248,1,0.02358846366405487,1,0.023870468139648438,242,2578,3280,4065
train,aug_000118_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000118.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000118.txt,train,1,512,512,332,3,1,0.0015175342559814453,1,0.02356421947479248,1,0.02358846366405487,1,0.023870468139648438,212,4400,4376,3330
train,aug_000118_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000118.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000118.txt,train,2,512,512,212,1,1,0.0015175342559814453,1,0.02356421947479248,1,0.02358846366405487,1,0.023870468139648438,303,2778,4509,4361
train,aug_000003_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000003.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000003.txt,train,0,512,512,474,0,1,0.0015210509300231934,1,0.023428738117218018,1,0.02343118190765381,1,0.023773640394210815,221,3113,4284,2965
train,aug_000003_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000003.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000003.txt,train,1,512,512,354,2,1,0.0015210509300231934,1,0.023428738117218018,1,0.02343118190765381,1,0.023773640394210815,236,4746,4879,2709
train,aug_000003_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000003.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000003.txt,train,2,512,512,580,2,1,0.0015210509300231934,1,0.023428738117218018,1,0.02343118190765381,1,0.023773640394210815,255,4618,3186,2548
train,aug_000109_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000109.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000109.txt,train,0,512,512,168,0,1,0.0015082955360412598,1,0.023668766021728516,1,0.0236777663230896,1,0.02396559715270996,250,3072,3308,5591
train,aug_000109_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000109.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000109.txt,train,1,512,512,312,3,1,0.0015082955360412598,1,0.023668766021728516,1,0.0236777663230896,1,0.02396559715270996,214,4358,4518,3492
train,aug_000109_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000109.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000109.txt,train,2,512,512,358,0,1,0.0015082955360412598,1,0.023668766021728516,1,0.0236777663230896,1,0.02396559715270996,226,3719,3863,2381
train,aug_000043_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000043.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000043.txt,train,0,512,512,324,0,1,0.0011028647422790527,1,0.028150975704193115,1,0.02819499373435974,1,0.028055787086486816,213,6515,6418,4109
train,aug_000043_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000043.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000043.txt,train,1,512,512,371,3,1,0.0011028647422790527,1,0.028150975704193115,1,0.02819499373435974,1,0.028055787086486816,177,3969,6294,3623
train,aug_000043_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000043.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000043.txt,train,2,512,512,447,0,1,0.0011028647422790527,1,0.028150975704193115,1,0.02819499373435974,1,0.028055787086486816,228,3404,5243,3348
train,aug_000005_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000005.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000005.txt,train,0,512,512,499,2,1,0.0014914870262145996,1,0.022598981857299805,1,0.022593915462493896,1,0.023153096437454224,245,4040,3053,4146
train,aug_000005_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000005.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000005.txt,train,1,512,512,171,0,1,0.0014914870262145996,1,0.022598981857299805,1,0.022593915462493896,1,0.023153096437454224,188,5367,3153,3500
train,aug_000005_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000005.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000005.txt,train,2,512,512,445,1,1,0.0014914870262145996,1,0.022598981857299805,1,0.022593915462493896,1,0.023153096437454224,199,4842,3342,5030
train,aug_000177_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000177.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000177.txt,train,0,512,512,299,3,1,0.0015225410461425781,1,0.02290254831314087,1,0.022930026054382324,1,0.023350268602371216,208,4277,3851,3310
train,aug_000177_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000177.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000177.txt,train,1,512,512,146,2,1,0.0015225410461425781,1,0.02290254831314087,1,0.022930026054382324,1,0.023350268602371216,270,3540,4685,3554
train,aug_000177_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000177.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000177.txt,train,2,512,512,148,0,1,0.0015225410461425781,1,0.02290254831314087,1,0.022930026054382324,1,0.023350268602371216,218,2941,3444,3014
train,aug_000102_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000102.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000102.txt,train,0,512,512,120,2,1,0.0011788606643676758,1,0.030170321464538574,1,0.030176997184753418,1,0.02995803952217102,205,5875,4027,6467
train,aug_000102_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000102.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000102.txt,train,1,512,512,250,0,1,0.0011788606643676758,1,0.030170321464538574,1,0.030176997184753418,1,0.02995803952217102,246,5526,5195,4045
train,aug_000102_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000102.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000102.txt,train,2,512,512,298,1,1,0.0011788606643676758,1,0.030170321464538574,1,0.030176997184753418,1,0.02995803952217102,259,4157,4286,5245
train,aug_000089_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000089.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000089.txt,train,0,512,512,686,0,1,0.001278609037399292,1,0.03284098207950592,1,0.03284555673599243,1,0.03247562050819397,187,7676,6347,7173
train,aug_000089_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000089.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000089.txt,train,1,512,512,269,0,1,0.001278609037399292,1,0.03284098207950592,1,0.03284555673599243,1,0.03247562050819397,220,5087,6288,7142
train,aug_000089_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000089.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000089.txt,train,2,512,512,101,1,1,0.001278609037399292,1,0.03284098207950592,1,0.03284555673599243,1,0.03247562050819397,252,7257,5596,4452
train,aug_000127_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000127.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000127.txt,train,0,512,512,426,2,1,0.0012003332376480103,1,0.030795663595199585,1,0.03076016902923584,1,0.030604839324951172,250,6822,5596,5476
train,aug_000127_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000127.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000127.txt,train,1,512,512,222,2,1,0.0012003332376480103,1,0.030795663595199585,1,0.03076016902923584,1,0.030604839324951172,249,5934,4021,5578
train,aug_000127_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000127.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000127.txt,train,2,512,512,498,1,1,0.0012003332376480103,1,0.030795663595199585,1,0.03076016902923584,1,0.030604839324951172,228,5139,6500,4048
train,aug_000074_train_gen00,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000074.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000074.txt,train,0,512,512,560,0,1,0.0014891624450683594,1,0.022826313972473145,1,0.022776663303375244,1,0.023300528526306152,249,4073,4143,3462
train,aug_000074_train_gen01,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000074.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000074.txt,train,1,512,512,530,2,1,0.0014891624450683594,1,0.022826313972473145,1,0.022776663303375244,1,0.023300528526306152,243,4076,2257,3566
train,aug_000074_train_gen02,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\images\train\aug_000074.png,C:\Users\gkwld\Desktop\3D-Marker-Pose-Estimation\CAD_to_PointCloud_conversion\pointnet2\new_tema\yolov2\dataset\from_2dimage_existing_labels_no_flipx\labels\train\aug_000074.txt,train,2,512,512,666,3,1,0.0014891624450683594,1,0.022826313972473145,1,0.022776663303375244,1,0.023300528526306152,282,2581,3019,2770
