c0_keep_ratio,c0_kept,c0_mean_prob,c0_points,c1_keep_ratio,c1_kept,c1_mean_prob,c1_points,c2_keep_ratio,c2_kept,c2_mean_prob,c2_points,c3_keep_ratio,c3_kept,c3_mean_prob,c3_points,class_source,out_stem,poly_c0,poly_c1,poly_c2,poly_c3,seg_objects,split,src_stem,status
0.024040489245044285,57,0.028746699914336205,2371,0.18499596665770368,1376,0.18433818221092224,7438,0.2965176715176715,2282,0.30132782459259033,7696,0.38470121497644433,3103,0.38546451926231384,8066,detect_bbox_fallback_after:none,aug_000124,1,1,1,1,4,train,aug_000124,ok
0.030838815789473683,75,0.03044949658215046,2432,0.21761039649913805,1641,0.21024541556835175,7541,0.125,962,0.13147491216659546,7696,0.17310549777117384,1398,0.17173485457897186,8076,detect_bbox_fallback_after:none,aug_000125,1,1,1,1,4,train,aug_000125,ok
0.044099118017639646,105,0.046047143638134,2381,0.19957508962953127,1503,0.2026376873254776,7531,0.2502295081967213,1908,0.25273966789245605,7625,0.14970510729075165,1193,0.15528620779514313,7969,detect_bbox_fallback_after:none,aug_000126,1,1,1,1,4,train,aug_000126,ok
0.02554594149155336,62,0.024584153667092323,2427,0.21107266435986158,1586,0.20862051844596863,7514,0.2678110480123903,2075,0.27720120549201965,7748,0.1766624843161857,1408,0.16932466626167297,7970,detect_bbox_fallback_after:none,aug_000127,1,1,1,1,4,train,aug_000127,ok
0.05688375927452597,138,0.05410733446478844,2426,0.18783518639633748,1436,0.1850976049900055,7645,0.22410691338987407,1744,0.22666747868061066,7782,0.36147186147186144,2839,0.35358840227127075,7854,detect_bbox_fallback_after:none,aug_000128,1,1,1,1,4,train,aug_000128,ok
0.05751848808545604,140,0.054139360785484314,2434,0.14781693845344557,1124,0.13876119256019592,7604,0.23033112582781456,1739,0.23475776612758636,7550,0.47633950926389584,3805,0.4729762077331543,7988,detect_bbox_fallback_after:none,aug_000130,1,1,1,1,4,train,aug_000130,ok
0.07222451506397029,175,0.06895177811384201,2423,0.20120080053368913,1508,0.20081663131713867,7495,0.18625795557864658,1434,0.1819969266653061,7699,0.43565228330607625,3463,0.42941421270370483,7949,detect_bbox_fallback_after:none,aug_000131,1,1,1,1,4,train,aug_000131,ok
0.031053294167016365,74,0.03509502485394478,2383,0.17618162506638343,1327,0.1820790022611618,7532,0.13008130081300814,992,0.127631276845932,7626,0.27011349306431276,2142,0.2678910493850708,7930,detect_bbox_fallback_after:none,aug_000132,1,1,1,1,4,train,aug_000132,ok
0.04411764705882353,105,0.04496731981635094,2380,0.33933736523797003,2581,0.3384581208229065,7606,0.3221012171684817,2514,0.32396289706230164,7805,0.13079260572296783,1033,0.130052849650383,7898,detect_bbox_fallback_after:none,aug_000133,1,1,1,1,4,train,aug_000133,ok
0.10303514376996806,258,0.09396179765462875,2504,0.22022684310018903,1631,0.2269764542579651,7406,0.23809523809523808,1820,0.23693597316741943,7644,0.4111462951234959,3246,0.4063015282154083,7895,detect_bbox_fallback_after:none,aug_000134,1,1,1,1,4,train,aug_000134,ok
0.05515789473684211,131,0.05292540043592453,2375,0.21127690479334477,1600,0.2126016765832901,7573,0.29402453502176495,2229,0.28885337710380554,7581,0.30131779016725796,2378,0.3029482066631317,7892,detect_bbox_fallback_after:none,aug_000135,1,1,1,1,4,train,aug_000135,ok
0.04024896265560166,97,0.04327628016471863,2410,0.2072083879423329,1581,0.20672282576560974,7630,0.17501937483854302,1355,0.1741567999124527,7742,0.14291120080726538,1133,0.1445896476507187,7928,detect_bbox_fallback_after:none,aug_000136,1,1,1,1,4,train,aug_000136,ok
0.025279734769995857,61,0.02382948063313961,2413,0.2624900872323553,1986,0.2587190568447113,7566,0.28412006157003594,2215,0.29042601585388184,7796,0.3329183266932271,2674,0.3274571895599365,8032,detect_bbox_fallback_after:none,aug_000137,1,1,1,1,4,train,aug_000137,ok
0.04696591853699086,113,0.04494569078087807,2406,0.17252228631358155,1316,0.17043578624725342,7628,0.4304819915254237,3251,0.4314357042312622,7552,0.3402153261557948,2686,0.33678320050239563,7895,detect_bbox_fallback_after:none,aug_000138,1,1,1,1,4,train,aug_000138,ok
0.06030969845150774,148,0.06259036064147949,2454,0.23557692307692307,1764,0.23705676198005676,7488,0.5245155416829237,4033,0.5278253555297852,7689,0.2828740405184346,2248,0.28181204199790955,7947,detect_bbox_fallback_after:none,aug_000140,1,1,1,1,4,train,aug_000140,ok
0.04579207920792079,111,0.046590857207775116,2424,0.3913855180690759,2935,0.39195334911346436,7499,0.14337333849528971,1111,0.13546541333198547,7749,0.32931777834136444,2597,0.331542432308197,7886,detect_bbox_fallback_after:none,aug_000141,1,1,1,1,4,train,aug_000141,ok
0.023096663815226688,54,0.02525399811565876,2338,0.19840743198407432,1495,0.20365488529205322,7535,0.08479685452162516,647,0.08564148098230362,7630,0.2566582914572864,2043,0.25964993238449097,7960,detect_bbox_fallback_after:none,aug_000142,1,1,1,1,4,train,aug_000142,ok
0.03563941299790356,85,0.034883663058280945,2385,0.263335935467083,2024,0.2637903392314911,7686,0.455188679245283,3474,0.45565125346183777,7632,0.29654645087294507,2327,0.2922859787940979,7847,detect_bbox_fallback_after:none,aug_000144,1,1,1,1,4,train,aug_000144,ok
0.07900122799836266,193,0.07585319131612778,2443,0.314149317066702,2369,0.3196706175804138,7541,0.35438552082014935,2800,0.36215347051620483,7901,0.2775881683731513,2196,0.27944573760032654,7911,detect_bbox_fallback_after:none,aug_000145,1,1,1,1,4,train,aug_000145,ok
0.054890631448617416,133,0.053988806903362274,2423,0.129281045751634,989,0.1203787699341774,7650,0.08669328867705783,673,0.08796984702348709,7763,0.3025062656641604,2414,0.30773991346359253,7980,detect_bbox_fallback_after:none,aug_000146,1,1,1,1,4,train,aug_000146,ok
0.035443037974683546,84,0.03157844766974449,2370,0.207164101900944,1602,0.20834894478321075,7733,0.30106436898124683,2376,0.30747705698013306,7892,0.21771638575592447,1718,0.21492737531661987,7891,detect_bbox_fallback_after:none,aug_000147,1,1,1,1,4,train,aug_000147,ok
0.03512396694214876,85,0.030841704457998276,2420,0.2675760755508919,2040,0.2693750560283661,7624,0.3790562378797673,2932,0.38974976539611816,7735,0.16637587238285145,1335,0.17247489094734192,8024,detect_bbox_fallback_after:none,aug_000148,1,1,1,1,4,train,aug_000148,ok
0.035014589412255104,84,0.03830421343445778,2399,0.3893378519290928,2987,0.3945915102958679,7672,0.2651544779037935,2034,0.267233669757843,7671,0.5594388074658649,4466,0.559874415397644,7983,detect_bbox_fallback_after:none,aug_000149,1,1,1,1,4,train,aug_000149,ok
0.06462110646211065,139,0.06205049902200699,2151,0.15987645241947346,1087,0.16154159605503082,6799,0.09528741584671155,736,0.0951015055179596,7724,0.23537251765960282,1766,0.23842677474021912,7503,detect_bbox_fallback_after:none,aug_000152,1,1,1,1,4,train,aug_000152,ok
0.02630480167014614,63,0.029783369973301888,2395,0.3205886217317041,2440,0.3187676668167114,7611,0.16746896376995185,1322,0.1718989461660385,7894,0.27690540022979704,2169,0.2767009735107422,7833,detect_bbox_fallback_after:none,aug_000153,1,1,1,1,4,train,aug_000153,ok
0.03713527851458886,84,0.03932739049196243,2262,0.3432072169112697,2549,0.3403237760066986,7427,0.3032258064516129,2350,0.3052116334438324,7750,0.31023835988637766,2512,0.3086130917072296,8097,detect_bbox_fallback_after:none,aug_000155,1,1,1,1,4,train,aug_000155,ok
0.08755760368663594,209,0.08774404227733612,2387,0.2802277843994173,2116,0.2826976478099823,7551,0.2691861215013543,2087,0.27436479926109314,7753,0.2552168964208929,2018,0.2558458149433136,7907,detect_bbox_fallback_after:none,aug_000156,1,1,1,1,4,train,aug_000156,ok
0.03885903265812319,94,0.03385498747229576,2419,0.29101876675603217,2171,0.2884746789932251,7460,0.3704819277108434,2829,0.3616736829280853,7636,0.4058332294652873,3256,0.40874144434928894,8023,detect_bbox_fallback_after:none,aug_000157,1,1,1,1,4,train,aug_000157,ok
0.07426376440460948,174,0.06959765404462814,2343,0.20231365847245958,1539,0.20311333239078522,7607,0.23699271592091573,1822,0.2376709133386612,7688,0.1740631794347103,1361,0.1761472523212433,7819,detect_bbox_fallback_after:none,aug_000158,1,1,1,1,4,train,aug_000158,ok
0.045585215605749484,111,0.03908000886440277,2435,0.17149980317543628,1307,0.17945297062397003,7621,0.19006000521784502,1457,0.1876581311225891,7666,0.27646984766461036,2196,0.2781601846218109,7943,detect_bbox_fallback_after:none,aug_000159,1,1,1,1,4,train,aug_000159,ok
0.04416013206768469,107,0.04648302122950554,2423,0.26357007831487983,1952,0.26164188981056213,7406,0.3146269423397971,2450,0.3116118907928467,7787,0.3165922619047619,2553,0.3142736554145813,8064,detect_bbox_fallback_after:none,aug_000160,1,1,1,1,4,train,aug_000160,ok
0.11436597110754414,285,0.11375287920236588,2492,0.13793103448275862,1028,0.13796477019786835,7453,0.13884956891005018,1079,0.13502588868141174,7771,0.1512341811803032,1207,0.15134473145008087,7981,detect_bbox_fallback_after:none,aug_000161,1,1,1,1,4,train,aug_000161,ok
0.048061389337641355,119,0.05424468591809273,2476,0.24333642752950538,1835,0.24717390537261963,7541,0.26902244003095177,2086,0.26724129915237427,7754,0.16555120596034853,1311,0.16115355491638184,7919,detect_bbox_fallback_after:none,aug_000162,1,1,1,1,4,train,aug_000162,ok
0.05363321799307959,124,0.05154038220643997,2312,0.25788303022373416,1971,0.2526520788669586,7643,0.2863861700775391,2253,0.2894442081451416,7867,0.3545408550467999,2803,0.3503909707069397,7906,detect_bbox_fallback_after:none,aug_000164,1,1,1,1,4,train,aug_000164,ok
0.02535328345802161,61,0.02467409335076809,2406,0.38640499090200153,2973,0.3836534917354584,7694,0.18400520156046815,1415,0.18225273489952087,7690,0.35807372471143106,2885,0.3505069315433502,8057,detect_bbox_fallback_after:none,aug_000165,1,1,1,1,4,train,aug_000165,ok
0.06598360655737705,161,0.06722290068864822,2440,0.2383046781287485,1788,0.23928825557231903,7503,0.309462915601023,2420,0.31299251317977905,7820,0.1939019780773592,1539,0.19129694998264313,7937,detect_bbox_fallback_after:none,aug_000167,1,1,1,1,4,train,aug_000167,ok
0.057107127969987494,137,0.057483114302158356,2399,0.20392525877134024,1517,0.19727924466133118,7439,0.21678498985801217,1710,0.20626714825630188,7888,0.1696095498632181,1364,0.16457335650920868,8042,detect_bbox_fallback_after:none,aug_000169,1,1,1,1,4,train,aug_000169,ok
0.06136455389584174,152,0.061517808586359024,2477,0.1735340729001585,1314,0.1701461225748062,7572,0.23753213367609255,1848,0.23718290030956268,7780,0.28539493293591656,2298,0.2907876670360565,8052,detect_bbox_fallback_after:none,aug_000170,1,1,1,1,4,train,aug_000170,ok
0.0660024906600249,159,0.05924935266375542,2409,0.1760872456443676,1324,0.17885786294937134,7519,0.20302013422818793,1573,0.21064646542072296,7748,0.17254360647509098,1375,0.1690514087677002,7969,detect_bbox_fallback_after:none,aug_000171,1,1,1,1,4,train,aug_000171,ok
0.026856903063365505,64,0.026746900752186775,2383,0.3413000656598818,2599,0.3473510146141052,7615,0.1264412488664335,976,0.1242966428399086,7719,0.20566205408150312,1620,0.20377297699451447,7877,detect_bbox_fallback_after:none,aug_000172,1,1,1,1,4,train,aug_000172,ok
0.04674883127921802,110,0.04652407020330429,2353,0.2557108304219296,1903,0.24881170690059662,7442,0.3460633010724562,2646,0.344107449054718,7646,0.18562272213145659,1477,0.17938490211963654,7957,detect_bbox_fallback_after:none,aug_000174,1,1,1,1,4,train,aug_000174,ok
0.04456041750301084,111,0.04534528777003288,2491,0.36034505293425695,2757,0.35392144322395325,7651,0.12327188940092165,963,0.12452007830142975,7812,0.14922358288094936,1182,0.1448250561952591,7921,detect_bbox_fallback_after:none,aug_000175,1,1,1,1,4,train,aug_000175,ok
0.03400503778337532,81,0.03301310911774635,2382,0.32073203312850657,2401,0.31887730956077576,7486,0.3474542823312722,2641,0.3421788215637207,7601,0.1738968765493307,1403,0.16918106377124786,8068,detect_bbox_fallback_after:none,aug_000176,1,1,1,1,4,train,aug_000176,ok
0.07626427406199021,187,0.07452092319726944,2452,0.20758483033932135,1560,0.20573188364505768,7515,0.12086071382553795,938,0.12008802592754364,7761,0.2710139464756879,2157,0.26502832770347595,7959,detect_bbox_fallback_after:none,aug_000177,1,1,1,1,4,train,aug_000177,ok
0.05357873210633947,131,0.050894103944301605,2445,0.17156146179401993,1291,0.1705518662929535,7525,0.21013181700697856,1626,0.2091311663389206,7738,0.21633255442135038,1759,0.21116670966148376,8131,detect_bbox_fallback_after:none,aug_000178,1,1,1,1,4,train,aug_000178,ok
0.01749271137026239,42,0.015092299319803715,2401,0.30767206211343595,2338,0.30114319920539856,7599,0.21610003907776476,1659,0.21542803943157196,7677,0.12853566958698373,1027,0.1283874660730362,7990,detect_bbox_fallback_after:none,aug_000179,1,1,1,1,4,train,aug_000179,ok
0.028112449799196786,63,0.03130393847823143,2241,0.2900103252452246,2247,0.2901941239833832,7748,0.36783709698472783,2818,0.3598901331424713,7661,0.17174238642036946,1376,0.17316590249538422,8012,detect_bbox_fallback_after:none,aug_000180,1,1,1,1,4,train,aug_000180,ok
0.03531914893617021,83,0.031493570655584335,2350,0.24966675553185816,1873,0.24448201060295105,7502,0.1707920792079208,1311,0.1756751388311386,7676,0.276622400400902,2208,0.2838844954967499,7982,detect_bbox_fallback_after:none,aug_000182,1,1,1,1,4,train,aug_000182,ok
0.055305202785743544,135,0.05818752571940422,2441,0.17230186637814443,1274,0.1660148948431015,7394,0.1323360184119678,1035,0.13156864047050476,7821,0.20169428179892862,1619,0.20613357424736023,8027,detect_bbox_fallback_after:none,aug_000183,1,1,1,1,4,train,aug_000183,ok
0.0706429780033841,167,0.06915454566478729,2364,0.3509596553074814,2688,0.34976211190223694,7659,0.34905290659699545,2672,0.3480238914489746,7655,0.2406805103827871,1924,0.24156007170677185,7994,detect_bbox_fallback_after:none,aug_000184,1,1,1,1,4,train,aug_000184,ok
0.05804111245465538,144,0.061062365770339966,2481,0.38625934181198374,2946,0.38550397753715515,7627,0.18993974325386428,1450,0.18517513573169708,7634,0.2953865336658354,2369,0.2955818176269531,8020,detect_bbox_fallback_after:none,aug_000186,1,1,1,1,4,train,aug_000186,ok
0.021982758620689654,51,0.02333506941795349,2320,0.3031423290203327,2296,0.29715418815612793,7574,0.25527561069190435,1996,0.25022777915000916,7819,0.20554445554445555,1646,0.20474845170974731,8008,detect_bbox_fallback_after:none,aug_000187,1,1,1,1,4,train,aug_000187,ok
0.07121910347716799,170,0.060462404042482376,2387,0.3814364932664378,2889,0.37866637110710144,7574,0.32622739018087854,2525,0.31266409158706665,7740,0.17159187644412016,1411,0.1707334965467453,8223,detect_bbox_fallback_after:none,aug_000190,1,1,1,1,4,train,aug_000190,ok
0.04013239553165081,97,0.04048008844256401,2417,0.2274106318427648,1724,0.22668322920799255,7581,0.2639671963095848,2060,0.2579812705516815,7804,0.3186499565702941,2568,0.32091519236564636,8059,detect_bbox_fallback_after:none,aug_000192,1,1,1,1,4,train,aug_000192,ok
0.021804189824711415,51,0.02806413546204567,2339,0.4633694789738165,3504,0.4578128755092621,7562,0.19107873210633947,1495,0.1896585077047348,7824,0.28708791208791207,2299,0.2828446626663208,8008,detect_bbox_fallback_after:none,aug_000193,1,1,1,1,4,train,aug_000193,ok
0.02307046979865772,55,0.02320423349738121,2384,0.22318840579710145,1694,0.21826420724391937,7590,0.43310220852593734,3373,0.42869433760643005,7788,0.20041830708661418,1629,0.19609880447387695,8128,detect_bbox_fallback_after:none,aug_000194,1,1,1,1,4,train,aug_000194,ok
0.03304347826086956,76,0.03510431572794914,2300,0.21994715984147953,1665,0.2250271737575531,7570,0.26919518963922295,2037,0.26811107993125916,7567,0.24944594927357794,2026,0.2516036629676819,8122,detect_bbox_fallback_after:none,aug_000195,1,1,1,1,4,train,aug_000195,ok
0.01968019680196802,48,0.018083786591887474,2439,0.19844044097875774,1476,0.19958466291427612,7438,0.316980172852059,2494,0.3149318993091583,7868,0.17162298387096775,1362,0.17442436516284943,7936,detect_bbox_fallback_after:none,aug_000196,1,1,1,1,4,train,aug_000196,ok
0.037282518641259324,90,0.04198101535439491,2414,0.13805920615956457,1040,0.13859467208385468,7533,0.2658944658944659,2066,0.2678104341030121,7770,0.3402691253426364,2731,0.33885908126831055,8026,detect_bbox_fallback_after:none,aug_000198,1,1,1,1,4,train,aug_000198,ok
0.02751540041067762,67,0.02503758855164051,2435,0.2720607837909891,2041,0.26940983533859253,7502,0.3338068181818182,2585,0.32924386858940125,7744,0.15387514131390528,1225,0.1533946692943573,7961,detect_bbox_fallback_after:none,aug_000199,1,1,1,1,4,train,aug_000199,ok
0.02604611443210931,61,0.024373866617679596,2342,0.2893081761006289,2254,0.27682366967201233,7791,0.2444616177228233,1898,0.2491578459739685,7764,0.3730636282166176,2914,0.3706008493900299,7811,detect_bbox_fallback_after:none,aug_000001,1,1,1,1,4,val,aug_000001,ok
0.05603079555175364,131,0.05847692862153053,2338,0.11876546425315797,912,0.11924532055854797,7679,0.3090177336184128,2457,0.3058389127254486,7951,0.17828054298642534,1379,0.17172113060951233,7735,detect_bbox_fallback_after:none,aug_000006,1,1,1,1,4,val,aug_000006,ok
0.05089695452649145,122,0.04868413880467415,2397,0.24983751462368387,1922,0.25319957733154297,7693,0.17043874067518017,1348,0.17278823256492615,7909,0.23374754741661216,1787,0.2360123246908188,7645,detect_bbox_fallback_after:none,aug_000007,1,1,1,1,4,val,aug_000007,ok
0.04057377049180328,99,0.04020882770419121,2440,0.2603802871556073,2013,0.25546249747276306,7731,0.25314046440807003,1995,0.24878837168216705,7881,0.34176214934808374,2595,0.3394368290901184,7593,detect_bbox_fallback_after:none,aug_000008,1,1,1,1,4,val,aug_000008,ok
0.01718625099920064,43,0.017726443707942963,2502,0.2629600829445308,2029,0.2666667699813843,7716,0.21441281138790036,1687,0.2163669764995575,7868,0.4326923076923077,3375,0.43667587637901306,7800,detect_bbox_fallback_after:none,aug_000022,1,1,1,1,4,val,aug_000022,ok
0.049325463743676225,117,0.04473930969834328,2372,0.3996355115855246,3070,0.4053972363471985,7682,0.3583343785275304,2857,0.35494762659072876,7973,0.2939737316507855,2283,0.2980071008205414,7766,detect_bbox_fallback_after:none,aug_000023,1,1,1,1,4,val,aug_000023,ok
0.034641068447412354,83,0.038494620472192764,2396,0.24148963399027387,1887,0.24301865696907043,7814,0.4449344758064516,3531,0.44573596119880676,7936,0.22239583333333332,1708,0.22366222739219666,7680,detect_bbox_fallback_after:none,aug_000026,1,1,1,1,4,val,aug_000026,ok
0.028985507246376812,74,0.029946506023406982,2553,0.20186009955462406,1541,0.20275039970874786,7634,0.25163975782038345,1995,0.2464958131313324,7928,0.3691129546904914,2892,0.3670714497566223,7835,detect_bbox_fallback_after:none,aug_000028,1,1,1,1,4,val,aug_000028,ok
0.04576271186440678,108,0.047175005078315735,2360,0.38475885957900346,2888,0.38461557030677795,7506,0.3447251114413076,2784,0.34429100155830383,8076,0.3788586251621271,2921,0.37797975540161133,7710,detect_bbox_fallback_after:none,aug_000035,1,1,1,1,4,val,aug_000035,ok
0.053493013972055886,134,0.055528730154037476,2505,0.21714136399268355,1662,0.21132007241249084,7654,0.192886282508924,1513,0.1978079229593277,7844,0.3868831168831169,2979,0.37894731760025024,7700,detect_bbox_fallback_after:none,aug_000039,1,1,1,1,4,val,aug_000039,ok
0.1031390134529148,253,0.10564195364713669,2453,0.29806087068190573,2321,0.29682183265686035,7787,0.16953625738343597,1349,0.16712507605552673,7957,0.32458510227711307,2523,0.326814204454422,7773,detect_bbox_fallback_after:none,aug_000040,1,1,1,1,4,val,aug_000040,ok
0.04905968928863451,120,0.04819231852889061,2446,0.2139876059188061,1692,0.21591158211231232,7907,0.19718309859154928,1540,0.20498555898666382,7810,0.3390535621424857,2608,0.3390956521034241,7692,detect_bbox_fallback_after:none,aug_000050,1,1,1,1,4,val,aug_000050,ok
0.05739692805173808,142,0.057237036526203156,2474,0.3198186528497409,2469,0.3233723044395447,7720,0.25783619817997977,2040,0.25334975123405457,7912,0.3169250645994832,2453,0.31624114513397217,7740,detect_bbox_fallback_after:none,aug_000055,1,1,1,1,4,val,aug_000055,ok
0.061000406669377796,150,0.06560302525758743,2459,0.13506895218455986,1048,0.13524523377418518,7759,0.151618398637138,1246,0.14419607818126678,8218,0.16597348583311672,1277,0.16856275498867035,7694,detect_bbox_fallback_after:none,aug_000056,1,1,1,1,4,val,aug_000056,ok
0.052220394736842105,127,0.05064632371068001,2432,0.26248382923673996,2029,0.25510740280151367,7730,0.2239294710327456,1778,0.2268456667661667,7940,0.23737888832228454,1862,0.23729722201824188,7844,detect_bbox_fallback_after:none,aug_000057,1,1,1,1,4,val,aug_000057,ok
0.06568208317139526,169,0.06826421618461609,2573,0.3085912418132785,2403,0.31638556718826294,7787,0.2073831422451808,1646,0.2061470001935959,7937,0.14910093188082427,1136,0.15030936896800995,7619,detect_bbox_fallback_after:none,aug_000059,1,1,1,1,4,val,aug_000059,ok
0.036499377851513894,88,0.04052406921982765,2411,0.21029713114754098,1642,0.21402142941951752,7808,0.31740829446615404,2518,0.3229847848415375,7933,0.18907289085930368,1450,0.17549559473991394,7669,detect_bbox_fallback_after:none,aug_000062,1,1,1,1,4,val,aug_000062,ok
0.06507413509060955,158,0.06168762594461441,2428,0.21736231497533004,1630,0.21707117557525635,7499,0.36699569729182485,2900,0.3637754023075104,7902,0.17814696485623002,1394,0.18159997463226318,7825,detect_bbox_fallback_after:none,aug_000070,1,1,1,1,4,val,aug_000070,ok
0.063919259882254,152,0.05784189701080322,2378,0.40187636550571904,3127,0.40052103996276855,7781,0.28214699446518215,2192,0.2867433428764343,7769,0.3095628071059594,2457,0.30970245599746704,7937,detect_bbox_fallback_after:none,aug_000071,1,1,1,1,4,val,aug_000071,ok
0.09198209198209198,226,0.08829779922962189,2457,0.315782528371602,2393,0.3158731162548065,7578,0.18485269945631558,1462,0.1832370012998581,7909,0.2020109689213894,1547,0.19879111647605896,7658,detect_bbox_fallback_after:none,aug_000086,1,1,1,1,4,val,aug_000086,ok
0.055887372013651876,131,0.05335002765059471,2344,0.22583180508252554,1724,0.22243501245975494,7634,0.16417723107819757,1308,0.1672012358903885,7967,0.09570185690170108,737,0.09510341286659241,7701,detect_bbox_fallback_after:none,aug_000087,1,1,1,1,4,val,aug_000087,ok
0.05543800253914515,131,0.05723777040839195,2363,0.1649074708704592,1203,0.16504186391830444,7295,0.29938665985177615,2343,0.30238986015319824,7826,0.3048411497730711,2418,0.30657529830932617,7932,detect_bbox_fallback_after:none,aug_000107,1,1,1,1,4,val,aug_000107,ok
0.09828523630280217,235,0.09580060094594955,2391,0.32216905901116427,2424,0.32625991106033325,7524,0.23832923832923833,1843,0.23635262250900269,7733,0.23131014063656552,1875,0.2322409600019455,8106,detect_bbox_fallback_after:none,aug_000108,1,1,1,1,4,val,aug_000108,ok
0.04463157894736842,106,0.04793379455804825,2375,0.3555378274165669,2674,0.3531932830810547,7521,0.22464585683841043,1792,0.2310534119606018,7977,0.27687665032063374,2202,0.27303141355514526,7953,detect_bbox_fallback_after:none,aug_000114,1,1,1,1,4,val,aug_000114,ok
0.04586758978797058,106,0.045673806220293045,2311,0.23128342245989306,1730,0.23409759998321533,7480,0.19572726109760777,1530,0.19358664751052856,7817,0.16646146269391776,1352,0.16769737005233765,8122,detect_bbox_fallback_after:none,aug_000129,1,1,1,1,4,val,aug_000129,ok
0.04435318275154004,108,0.046007342636585236,2435,0.2895747781163068,2186,0.2882576286792755,7549,0.11743497295905228,912,0.12084972858428955,7766,0.1499749624436655,1198,0.14775174856185913,7988,detect_bbox_fallback_after:none,aug_000139,1,1,1,1,4,val,aug_000139,ok
0.043914680050188205,105,0.04604976624250412,2391,0.35912408759124087,2706,0.3630882799625397,7535,0.30966017563955706,2433,0.3094214200973511,7857,0.22225038013177903,1754,0.21674315631389618,7892,detect_bbox_fallback_after:none,aug_000143,1,1,1,1,4,val,aug_000143,ok
0.06432501057977148,152,0.06385266780853271,2363,0.18223145863099105,1403,0.18738184869289398,7699,0.3017875920084122,2296,0.30245351791381836,7608,0.33379258517034066,2665,0.3353785276412964,7984,detect_bbox_fallback_after:none,aug_000150,1,1,1,1,4,val,aug_000150,ok
0.05168067226890756,123,0.049265503883361816,2380,0.19284110421344605,1460,0.19498713314533234,7571,0.23274519979242345,1794,0.2324305921792984,7708,0.2626751592356688,2062,0.2689622640609741,7850,detect_bbox_fallback_after:none,aug_000151,1,1,1,1,4,val,aug_000151,ok
0.03465553235908142,83,0.03484902158379555,2395,0.23710526315789474,1802,0.2385910153388977,7600,0.2018056968463886,1587,0.19943057000637054,7864,0.191066683537897,1510,0.18818293511867523,7903,detect_bbox_fallback_after:none,aug_000154,1,1,1,1,4,val,aug_000154,ok
0.09343434343434344,222,0.0877649337053299,2376,0.48255352894528153,3651,0.4878348112106323,7566,0.1543632837750485,1194,0.15508823096752167,7735,0.2730985196528841,2140,0.27406585216522217,7836,detect_bbox_fallback_after:none,aug_000163,1,1,1,1,4,val,aug_000163,ok
0.10385878489326765,253,0.10470928251743317,2436,0.2963257726488924,2234,0.2943212687969208,7539,0.26634851025409517,2065,0.26450392603874207,7753,0.38267638700111206,3097,0.3844429552555084,8093,detect_bbox_fallback_after:none,aug_000166,1,1,1,1,4,val,aug_000166,ok
0.06818181818181818,165,0.06621965020895004,2420,0.3099787685774947,2336,0.3081055283546448,7536,0.3080735620190426,2362,0.31929242610931396,7667,0.2578500184706317,2094,0.2621946334838867,8121,detect_bbox_fallback_after:none,aug_000168,1,1,1,1,4,val,aug_000168,ok
0.043171440431714406,104,0.04770131781697273,2409,0.1820475368476962,1371,0.18500758707523346,7531,0.302316651734289,2362,0.29558607935905457,7813,0.13706612617177602,1082,0.1293896734714508,7894,detect_bbox_fallback_after:none,aug_000173,1,1,1,1,4,val,aug_000173,ok
0.13327848621966268,324,0.1230081245303154,2431,0.3165113182423435,2377,0.32646942138671875,7510,0.21712460063897765,1699,0.2208758443593979,7825,0.3667043030987329,2923,0.36714279651641846,7971,detect_bbox_fallback_after:none,aug_000181,1,1,1,1,4,val,aug_000181,ok
0.03296703296703297,78,0.03522958979010582,2366,0.3964214711729622,2991,0.3922589421272278,7545,0.28244673898836753,2161,0.2805442810058594,7651,0.3284587995930824,2583,0.32623302936553955,7864,detect_bbox_fallback_after:none,aug_000185,1,1,1,1,4,val,aug_000185,ok
0.050590219224283306,120,0.053922608494758606,2372,0.35956688234517364,2723,0.35732749104499817,7573,0.0940204563335956,717,0.09539942443370819,7626,0.3278709189461742,2601,0.33262625336647034,7933,detect_bbox_fallback_after:none,aug_000188,1,1,1,1,4,val,aug_000188,ok
0.02683982683982684,62,0.030478738248348236,2310,0.19756287269898884,1524,0.19526198506355286,7714,0.25466321243523315,1966,0.24924348294734955,7720,0.3479020979020979,2786,0.34516429901123047,8008,detect_bbox_fallback_after:none,aug_000189,1,1,1,1,4,val,aug_000189,ok
0.03994845360824742,93,0.03956911340355873,2328,0.19052007899934167,1447,0.1870836317539215,7595,0.3012265978050355,2333,0.2951558530330658,7745,0.3837164994284263,3021,0.38619911670684814,7873,detect_bbox_fallback_after:none,aug_000191,1,1,1,1,4,val,aug_000191,ok
0.035238504512247526,82,0.031547412276268005,2327,0.23635634028892455,1767,0.22603246569633484,7476,0.3745060548119822,2938,0.3666391670703888,7845,0.14933032920265366,1193,0.1520809680223465,7989,detect_bbox_fallback_after:none,aug_000197,1,1,1,1,4,val,aug_000197,ok
